custid,flag,t-5,t-4,t-3,t-2,t-1,t,t+1,t+2,t+3,t+4,t+5,t+6,t+7,t+8,t+9,t+10
10561,T,280,99.99,260.68,219.3,195.2666667,231.5211111,221.5888889,224.3961728,238.8464198,248.012716,256.8707727,245.1200198,237.9680496,227.5209519,222.9705329,218.5111222
10562,T,473.22,352.92,444.92,434.52,416.84,442.4422222,446.6918519,449.2679012,465.9744856,505.9588477,522.9171285,506.7811614,485.1686582,459.9475856,450.7486339,441.7336612
10563,T,481.18,355.52,453.42,433.6666667,406.2644444,452.8237037,453.5491358,464.2816872,468.4203978,487.7552812,526.2536534,492.7548722,492.271494,462.3815394,453.1339086,444.0712304
10564,T,301,316,336.6,321.98,317.35,338.1777778,338.5980247,349.5490947,349.596941,374.7316872,400.7091145,368.606404,368.5282689,346.1594269,339.2362384,332.4515136
10565,T,311.85,69.3,63.36,149.6666667,95.50111111,105.822963,122.5935802,111.6190535,118.3277092,129.9249291,133.7783874,126.2718473,123.1686318,116.2764091,113.9508809,111.6718633
10566,T,28.42,161.6,115.14,98.98,123.75,116.7333333,121.0288889,126.52,124.838642,128.7216461,142.1097119,135.6989209,130.12533,126.7532185,124.2181541,121.7337911
10567,T,38.76,105.84,232.56,124.6666667,153.5555556,173.802963,159.4167901,169.6622222,175.6845267,182.6469502,192.7633653,184.7793792,176.3163214,168.9634873,165.5842175,162.2725332
10568,T,120.36,360.36,204.93,234.26,269.5577778,241.5540741,260.7497531,270.7192181,266.4112483,288.8048651,299.0253285,283.0572677,276.423425,269.0380419,263.657281,258.3841354
10569,T,489,189.14,461.58,392.02,345.95,413.6403704,397.3796296,410.3827572,427.9225103,456.188203,456.8682213,447.0944902,430.5346693,419.4152207,411.0269163,402.806378
10570,T,416,463.54,139,335.8133333,321.4044444,274.6285185,327.7232099,324.8289712,317.4845542,338.4166575,370.3175964,351.8465376,329.8206655,323.0248322,316.5643356,310.2330488
10571,T,101,95.95,500.82,231.29,274.3833333,347.0833333,290.9277778,316.5466667,336.2719342,336.5607133,362.226845,345.1011385,325.448357,314.8112363,308.5150115,302.3447113
10572,T,51.94,82.82,168.3,101,117.98,131.9644444,122.1781481,128.4266667,133.1954321,138.8838957,148.5865341,140.2482426,131.5060982,128.2311477,125.6665247,123.1531942
10573,T,236,405.72,448.47,375.02,419.7866667,431.2777778,420.4535802,434.7590535,440.9820027,462.891038,501.5392715,472.5051806,452.043828,440.3339479,431.5272689,422.8967235
10574,T,235.33,441.66,310.07,327.5766667,358.3255556,338.5648148,356.0945679,366.9911111,368.2978052,404.224417,411.333757,393.443187,380.5420869,360.303937,353.0978583,346.0359011
10575,T,463.54,34.3,495,327.6466667,293.8733333,391.1055556,348.2240741,357.2044444,376.0021536,396.2215546,411.3359884,400.3731067,384.6515297,364.9944643,357.694575,350.5406835
10576,T,332.52,485.81,144.06,314.82,309.0266667,270.5155556,315.6837037,317.2841975,314.1345679,334.2303841,354.5375171,336.1336351,323.3703968,314.0141606,307.7338774,301.5791999
10577,T,345,394.02,127.4,285.18,273,242.9,283.6688889,279.5648148,278.5825926,291.0005761,316.1914952,297.7615226,288.9081558,275.4579973,269.9488373,264.5498606
10578,T,488.84,336.33,439.04,417.45,404.8977778,440.4592593,444.4330864,442.1830041,467.4624966,494.2428578,506.691419,486.7309968,465.4198703,453.0344073,443.9737192,435.0942448
10579,T,177.48,307,308.04,255.78,284.2,295.7066667,292.3666667,304.1574074,313.4037037,321.1187654,350.6257339,335.8939598,310.4602042,310.6631255,304.449863,298.3608658
10580,T,121.77,442,163.35,243.3333333,286.2788889,239.8162963,270.1287654,278.4927572,270.8006859,299.1410791,311.2645694,294.4419834,278.2126114,275.435934,269.9272153,264.528671
10581,T,181,368.65,362,302.6666667,336.3577778,349.4014815,346.9209877,358.9739918,362.8743073,398.2743484,416.7905045,385.9860956,379.2682447,366.2525095,358.9274593,351.7489101
10582,T,337.34,30.38,379.26,245.6533333,222.8888889,295.4574074,268.677284,272.2115226,288.7498217,288.5047279,323.7103719,307.3781598,297.8698454,282.8461057,277.1891836,271.6453999
10583,T,371.28,10.89,506.94,293.5733333,266.2222222,368.8611111,317.8648148,334.3563786,352.2836763,368.794984,390.3827542,367.5655784,358.9443513,344.1497914,337.2667956,330.5214597
10584,T,273.24,436,228,316.4666667,325.7777778,297.7081481,324.8518519,335.7917695,329.3564335,349.4519616,381.9852157,353.5242473,348.41716,332.8059004,326.1497824,319.6267868
10585,T,371.25,486,286.16,384.3333333,391.3188889,365.2303704,401.7387654,398.5727984,407.9425103,431.3152629,452.1471361,432.8811568,407.8872614,400.105045,392.1029441,384.2608852
10586,T,153.86,400.86,173,238.59,263.62,239.05,260.6422222,269.7951852,264.3938272,276.3849794,297.8691084,286.7799268,278.0753818,268.0753594,262.7138523,257.4595752
10587,T,155.04,289.08,162.18,203.01,219.5066667,198.2177778,217.8440741,220.8133333,220.18107,235.1760768,246.9928212,232.0530331,222.5580044,218.3629813,213.9957216,209.7158072
10588,T,313,99.96,351.9,255.8666667,231.11,285.577037,267.412963,275.5377778,293.837915,290.847636,322.8625591,300.8392786,291.9247806,284.5240811,278.8335995,273.2569275
10589,T,88,12,260.58,118.14,131.0755556,175.7985185,149.1395062,156.2904527,168.1596708,163.1256699,178.760948,177.9517756,164.892891,162.5269296,159.276391,156.0908632
10590,T,128.27,130.34,345.94,206.3766667,230.1111111,272.9807407,248.5702469,260.9644444,267.5673388,270.980407,302.880849,281.3328558,277.778158,266.3390501,261.0122691,255.7920237
10591,T,420.16,196.02,131.32,251.8266667,195.7155556,201.9888889,226.6550617,217.2643621,225.3151166,242.8895016,247.889337,242.727633,222.9032295,220.342909,215.9360508,211.6173298
10592,T,407.68,296.94,336.33,347.6666667,318.3911111,351.9444444,359.4275309,361.8755144,371.1450206,394.2279104,410.1854092,390.7567581,370.5755932,360.4737936,353.2643178,346.1990314
10593,T,224.22,225.42,308,250.3333333,257.18,280.8848148,279.2039506,282.9863786,297.9630178,308.6654733,325.6746045,304.608609,290.9389253,291.1857977,285.3620817,279.6548401
10594,T,355.41,186.2,93.1,218.96,166.5555556,166.6777778,190.7869136,183.5865021,184.2668176,196.6377503,207.3875415,201.2022598,188.0961253,182.4338071,178.7851309,175.2094283
10595,T,38.76,459.62,486.82,332.9633333,431.1577778,433.4944444,409.2925926,438.5370782,452.6674348,457.4506722,490.1660021,468.07382,451.6886464,432.2447676,423.5998723,415.1278748
10596,T,197.01,186.66,449.82,274.7266667,301.2955556,362.882963,334.0909877,345.4690947,364.0906584,378.8242433,404.9647538,385.9641635,355.4279412,352.9520812,345.8930396,338.9751788
10597,T,307.04,162.36,81.81,183,139.8133333,139.6222222,164.5025926,156.9465432,160.3150617,172.4409877,174.320439,173.3752553,162.188014,157.3473068,154.2003607,151.1163535
10598,T,498.78,107,285.6,297.84,221.8066667,274.0944444,279.7851852,271.4133333,290.7897942,293.52107,307.3668038,298.9889834,295.689054,280.1332857,274.53062,269.0400076
10599,T,433.29,215.82,190.74,278,227.6666667,237.8155556,257.7944444,255.8135802,265.4768724,284.50631,284.322085,278.0890809,266.4476188,256.506374,251.3762465,246.3487216
10600,T,508.98,332.52,336.6,377.3,347,364.62,387.34,379.1366667,388.8877778,400.6281481,438.2140741,414.0245267,410.5089849,381.6881299,374.0543673,366.5732799
10601,T,262,198,499.95,322.19,331.24,395.52,367.82,384.84,405.9377778,415.6533333,433.1949383,423.1149794,403.7277641,383.012053,375.351812,367.8447757
10602,T,479.22,123.75,498,370.6666667,327.91,411.9618519,392.9938272,399.1104527,415.5812071,437.0882945,445.7485139,440.4043205,416.3020976,405.6178475,397.5054905,389.5553807
10603,T,269.28,182,218.16,222.8733333,204.16,220.7251852,228.6893827,228.3288889,234.461454,246.8057796,259.1792471,255.3409541,238.1828353,229.6401768,225.0473733,220.5464258
10604,T,66.33,198.97,271.32,173.1333333,208.9577778,227.3748148,212.9814815,226.373251,230.0019616,233.4879927,262.9359092,243.534701,234.7385067,226.7569395,222.2218007,217.7773647
10605,T,275.22,26.73,138.72,145.53,103.3333333,132.6411111,133.9525926,129.0533333,137.3687243,144.5904938,148.408962,148.4457247,138.110345,134.3132929,131.627027,128.9944865
10606,T,247.94,46.46,336.6,211.7633333,197.1744444,254.7614815,231.7804938,234.2595473,251.7903292,249.5000732,271.0713184,267.9297058,244.2956578,238.0933048,233.3314387,228.6648099
10607,T,442.96,397.88,393.03,414.15,403.04,423.7807407,431.5240741,437.1192181,449.8924554,491.3964335,511.2553346,490.9977747,466.513121,445.9521054,437.0330633,428.2924021
10608,T,95.95,249.9,211.68,187.1866667,217.5988889,215.8722222,214.2508642,224.3377778,223.6084911,239.8457202,251.2638439,236.1700249,236.2542947,222.0327816,217.592126,213.2402834
10609,T,197.01,72.72,125.46,132.6466667,108.7777778,127.0888889,128.8095062,124.903786,130.1286557,141.4113946,145.5293781,136.6712747,136.464466,126.9112403,124.3730155,121.8855552
10610,T,461.04,487,20,316.47,270.0444444,211.2262963,282.771358,271.5535391,261.9528669,284.843187,296.6116141,295.8294772,280.9084049,267.2252705,261.8807651,256.6431498
10611,T,244.53,219.52,274.38,241.7333333,251.4866667,266.7777778,264.0446914,272.4013169,281.150727,297.5141472,302.8826779,288.0196413,282.793805,270.3701265,264.962724,259.6634695
10612,T,324.21,446.88,108.12,294.3333333,288.2988889,235.4503704,288.3187654,279.4461317,283.4398903,297.8032373,312.7716293,298.8125936,285.0162052,279.0689956,273.4876157,268.0178634
10613,T,288,189.72,454.72,306.4133333,314.4711111,376.8274074,353.1239506,363.7559671,380.9470508,404.3660265,420.6918701,404.4036194,389.3268059,372.8728623,365.4154051,358.107097
10614,T,122.5,293.91,119.56,179.3333333,197.4444444,174.5722222,191.8730864,194.2820576,193.9093278,201.1764792,214.990032,205.106879,196.9491422,194.9489862,191.0500064,187.2290063
10615,T,121.77,333.63,32.32,167.28,175.89,129.5377778,164.7318519,163.2212346,157.1439095,170.2982853,186.4243256,171.6856577,165.7047904,160.7140558,157.4997747,154.3497792
10616,T,16.66,169.68,125.73,105.04,130.34,124.9733333,127.8055556,133.3140741,132.7512346,141.4531687,151.0132922,146.6030178,140.6398643,130.9821775,128.362534,125.7952833
10617,T,91,359.66,435.12,303.6733333,374.2611111,382.892963,365.037037,396.0153909,404.2124554,410.8854824,447.0251974,424.2886247,395.0329337,392.1063072,384.2641811,376.5788975
10618,T,282.54,434,364.56,357.39,381.22,388.96,393.4,405.7677778,417.3188889,429.3437037,471.5843621,448.1729355,418.2852538,414.5962201,406.3042957,398.1782098
10619,T,387.1,75.24,296.01,259.2333333,210.5555556,265.6237037,255.3291358,256.8183539,270.8019342,280.9776132,287.8922725,279.9573927,274.133753,257.4138274,252.2655508,247.2202398
10620,T,168.3,154,149.49,158.3333333,157.5333333,159.2303704,165.1375309,167.3377778,169.0681207,175.4667307,187.6835223,181.5446136,173.8079385,166.014903,162.6946049,159.4407128
10621,T,132.3,338.58,170.28,212.0066667,243.4444444,219.0162963,236.8641975,241.639465,239.7566392,263.2376589,276.4680262,266.4004268,253.8556572,238.1245204,233.36203,228.6947894
10622,T,235.2,271,361.62,287.4666667,304.8888889,340.7055556,328.2204938,337.1336626,354.3686145,357.6258711,384.3754946,365.4654758,355.5075033,340.1016248,333.2995923,326.6336004
10623,T,97.02,182.58,339.66,205.7033333,238.5555556,271.3277778,245.2203704,262.9822222,272.1174897,286.4711431,303.9104176,279.4543235,268.9397343,264.6593185,259.3661321,254.1788095
10624,T,477.18,339,265.32,366.63,320.1,334.0166667,354.9037037,351.4533333,361.9879012,368.2372565,395.3950251,379.5795458,376.732241,359.9162407,352.7179159,345.6635576
10625,T,314,397.94,392.7,367.9766667,384.9222222,391.8874074,400.2724691,403.75107,409.9267215,439.7263374,470.5214525,440.0491678,413.7327474,406.3133669,398.1870995,390.2233575
10626,T,72.42,475.71,315.12,278.9733333,363.0066667,330.2192593,341.7130864,360.7047737,351.6334019,363.208267,407.422649,382.6467286,367.064719,351.0183752,343.9980077,337.1180476
10627,T,306,101.97,213.11,202.5333333,170.0844444,202.9862963,202.0537037,202.7022222,215.4855418,225.1900777,230.2727191,221.7706894,215.5771475,206.0157232,201.8954087,197.8575006
10628,T,409.02,37.74,91.91,172.8066667,103.4733333,127.842963,140.2462963,128.8577778,139.0484362,148.7388112,148.2525834,147.4459249,137.3342055,133.1605266,130.4973161,127.8873698
10629,T,292.9,16.32,38.38,115.8133333,55.66,73.11111111,84.18148148,74.85563786,80.83662551,83.49702789,88.31066301,85.94893868,83.04008739,79.74176927,78.14693388,76.5839952
10630,T,140.76,255,401.8,268.66,314.84,344.6333333,322.0303704,337.6266667,342.1882305,349.3637586,377.4082396,370.8885932,357.5542397,336.4183631,329.6899958,323.0961959
10631,T,186.12,362,330.26,301.58,331.5555556,337.4777778,335.1824691,348.9022222,355.4497119,367.8054412,385.2453589,381.233788,355.6562638,352.6649043,345.6116062,338.6993741
10632,T,319.16,120.36,16.32,148.5,95.61333333,91.23333333,118.2548148,106.1202469,109.0632099,116.3300412,119.0628258,118.808831,113.4151887,106.7952016,104.6592976,102.5661116
10633,T,216.81,346.43,195.94,246.96,260.37,245.7866667,267.9755556,269.92,275.0360494,293.4023868,310.058299,284.5332419,272.8414114,270.139967,264.7371676,259.4424243
10634,T,65.66,111.1,335.61,173.72,204.93,246.5133333,218.4777778,232.7051852,243.0728395,244.9358025,270.0359396,254.904856,249.3561424,234.8891084,230.1913262,225.5874997
10635,T,87.12,363.12,230.67,223.41,274.2711111,250.7096296,259.2203704,276.8016872,272.8844993,297.0636123,305.6736869,291.8223,284.8503785,269.9430209,264.5441605,259.2532773
10636,T,380.16,245.82,194,267.54,233.64,241.3633333,260.1666667,256.1262963,262.1382716,271.6530041,298.5967627,284.712364,272.9450328,258.0946223,252.9327298,247.8740752
10637,T,117.6,228.48,496.74,282.54,332.6266667,379.0222222,343.0081481,369.6445679,376.6255144,402.0411523,406.6178326,396.3450343,388.1782553,372.2220122,364.777572,357.4820205
10638,T,300.98,403.92,100.98,265.65,255.86,216.9362963,259.8308642,254.0039095,251.1007133,285.151166,284.50344,269.5294899,268.7079754,253.8752507,248.7977457,243.8217908
10639,T,333.63,40.59,190.12,192.5733333,141.8888889,182.5392593,181.2130864,175.2355556,184.2578464,198.5939689,199.2738912,192.4299446,183.4351386,183.3887658,179.7209905,176.1265707
10640,T,395.92,95.04,483.12,329.3333333,307.4888889,392.6222222,352.6962963,361.7568724,384.2364883,385.4421216,418.2549002,399.5183092,390.7705086,377.6759685,370.1224492,362.7200002
10641,T,357,329.46,361.35,344.85,338.5355556,367.042963,369.8353086,377.0177778,385.3364883,391.3644627,423.0276924,412.7435929,395.0573884,381.1369128,373.5141745,366.043891
10642,T,268.52,466,437.58,381.8733333,428.2222222,428.0985185,431.7314815,455.9923045,456.5528121,472.9337174,515.9407346,490.0867988,456.9631628,448.8588325,439.8816558,431.0840227
10643,T,190.08,257.74,503.88,313.17,354.2,401.0514815,375.7634568,400.263251,407.3953361,429.546438,451.6542753,429.6163557,402.7519721,403.5277476,395.4571926,387.5480488
10644,T,501.97,104.86,172.38,257.6666667,179.6677778,209.5792593,222.9759259,213.0355556,228.1558299,235.1074303,242.1627801,241.9484687,227.5696645,223.0461046,218.5851826,214.2134789
10645,T,422.28,102,75.48,192.08,122.1,135.0444444,157.6555556,144.3046914,155.3527572,161.0136626,167.3075354,163.1052401,154.9992654,151.6247611,148.5922659,145.6204206
10646,T,162.18,157.08,20,111,95.95,77.59333333,98.46666667,94.19962963,93.43049383,107.0123457,109.5541838,100.6389346,100.4463192,96.53096581,94.60034649,92.70833956
10647,T,376.73,179.34,200.94,251,214.54,230.4166667,238.2722222,236.4133333,243.9329218,249.2314952,276.3277321,255.0498781,255.0595768,237.0533728,232.3123053,227.6660592
10648,T,359,24.5,200.94,191.73,137.17,183.4637037,179.7158025,176.0372428,189.4489986,191.741861,202.2699009,195.6543987,186.5744666,183.1886202,179.5248478,175.9343508
10649,T,217.15,283.56,281.79,254.76,268.73,280.0296296,281.9730864,290.4177778,300.2260631,315.8374943,327.2134461,310.8512402,294.7420092,286.806449,281.07032,275.4489136
10650,T,397.94,95.06,494.7,331.84,308.4933333,385.762963,349.5462963,362.2577778,381.0587106,392.3669502,425.0367703,392.7992887,387.5397267,364.3496746,357.0626811,349.9214275
10651,T,183.6,460.6,446.76,355.4133333,423.5555556,428.4777778,425.965679,446.8013169,441.8432373,469.1693461,500.0878921,482.5024072,462.2685038,442.3722916,433.5248458,424.8543489
10652,T,157,355.41,382.5,302.94,350.54,348.7122222,342.7277778,366.4687654,373.7711934,378.6097942,404.1593644,399.9416552,373.1147732,360.1580064,352.9548463,345.8957493
10653,T,317.22,231.54,270,263.9466667,252.89,275.522963,279.028642,284.7097942,289.4327846,301.8968221,325.2277519,307.2888523,291.3526022,288.7134476,282.9391786,277.2803951
10654,T,300,152,418,292.9,292.4,348.1333333,323.9325926,334.6165432,341.9998354,344.7694925,371.4315501,369.34328,340.16719,340.6852885,333.8715827,327.1941511
10655,T,198,26,214.12,147.46,126.72,168.48,154.0533333,155.2688889,167.4044444,175.0328395,184.5884774,170.8026063,164.0140466,158.3440177,155.1771373,152.0735946
10656,T,24.24,66.3,291.06,127.38,160.2844444,204.2637037,171.0203704,188.2222222,195.6400549,202.5709831,211.267918,206.1564253,194.4994781,191.7559118,187.9207935,184.1623777
10657,T,345,183.82,36.26,186.12,132.9533333,123.8288889,158.3203704,146.7328395,150.3795885,157.0126475,168.5713946,156.8452065,152.1739902,146.0284262,143.1078577,140.2457005
10658,T,346.5,447,91.8,289.7533333,272.0044444,227.7062963,278.0037037,274.8222222,276.3803567,293.6328075,307.6702027,289.1444013,278.2822097,277.4208917,271.8724739,266.4350244
10659,T,251.86,109.14,417.78,267.24,261.03,328.5244444,294.5444444,312.4935802,329.6902058,327.39893,358.8765249,345.4866911,320.7654123,309.8432354,303.6463707,297.5734433
10660,T,343.74,454.92,19.6,267.6666667,249.4466667,186.2777778,245.9679012,236.8350206,226.9248422,259.9532419,259.7127328,245.8219504,241.4887785,236.1376676,231.4149142,226.786616
10661,T,113.68,277.34,319,236.94,283.2488889,293.5722222,279.7796296,294.7827984,303.9725103,315.4441518,336.7254824,322.3540822,302.9843398,295.1643042,289.2610181,283.4757978
10662,T,377,90.78,433.5,297,264.9266667,340.7011111,314.3388889,321.1717284,347.3152263,345.660823,365.3898491,364.0629157,341.0915247,326.3402874,319.8134816,313.417212
10663,T,431.27,456.68,86.86,329.5966667,286.9222222,242.0881481,304.6461728,289.8026749,292.5207819,311.2549246,328.3453071,308.8510415,310.7806982,288.1673018,282.4039558,276.7558767
